Date,priceUSD,transactions,size,sentbyaddress,difficulty,hashrate,mining_profitability,sentinusdUSD,transactionfeesUSD,median_transaction_feeUSD,confirmationtime,transactionvalueUSD,mediantransactionvalueUSD,activeaddresses,top100cap,fee_to_rewardUSD,Open,High,Low,Close,Adj Close,Volume
27-05-2021,38812,213918,899516,444499,2.50465E+13,1.60E+20,0.193,42353576022,11.995,5.438,12.308,359587,1074,754805,15.328,8.296,39316.89063,40379.61719,37247.90234,38436.96875,38436.96875,43210968721
28-05-2021,36624,218192,872404,463180,2.50465E+13,1.45E+20,0.205,73389096918,11.672,5.08,12.101,486152,1007,844453,15.304,8.554,38507.08203,38856.96875,34779.03906,35697.60547,35697.60547,55200191952
29-05-2021,35265,198216,867691,395271,2.50465E+13,1.40E+20,0.194,50144374631,8.436,3.522,12.414,362660,752.603,759213,15.341,6.142,35684.15625,37234.5,33693.92969,34616.06641,34616.06641,45231013335
30-05-2021,35480,179651,822636,347329,2.12143E+13,1.43E+20,0.232,20802851482,7.231,2.84,10,213617,725.123,872686,15.33,3.912,34607.40625,36400.66797,33520.73828,35678.12891,35678.12891,31646080921
31-05-2021,36154,226328,851276,438660,2.10477E+13,1.44E+20,0.233,18327950776,7.266,2.965,10.213,179821,971.947,854540,15.32,4.911,35658.59375,37468.25,34241.94531,37332.85547,37332.85547,39009847639
01-06-2021,36599,234419,876479,460996,2.10477E+13,1.52E+20,0.225,15832474023,7.381,3.08,10.141,232637,950.284,765486,15.381,5.06,37293.79297,37896.73438,35787.08594,36684.92578,36684.92578,34639423297
02-06-2021,37295,250423,822467,486717,2.10477E+13,1.62E+20,0.25,15231918123,7.615,2.954,8.675,171600,865.239,987067,15.39,4.7,36699.92188,38231.33984,35966.30859,37575.17969,37575.17969,33070867190
03-06-2021,38539,255474,840977,510989,2.10477E+13,1.60E+20,0.233,16302020460,7.525,2.965,9.796,184357,901.467,897967,15.361,5.152,37599.41016,39478.95313,37243.97266,39208.76563,39208.76563,35460750427
04-06-2021,37117,236541,816280,462360,2.10477E+13,1.43E+20,0.224,14145960603,6.644,2.635,10.992,161320,848.513,783651,15.394,4.92,39242.48438,39242.48438,35717.72266,36894.40625,36894.40625,41831090187
05-06-2021,36607,194449,678168,385858,2.10477E+13,1.42E+20,0.219,11924103613,5.58,2.071,10.992,143921,727.213,673290,15.394,3.496,36880.15625,37917.71484,34900.41406,35551.95703,35551.95703,35959473399
06-06-2021,35953,185155,555768,335962,2.10477E+13,1.49E+20,0.231,35879034159,4.384,1.238,9.6,346058,621.883,601459,15.41,2.354,35538.60938,36436.42188,35304.57813,35862.37891,35862.37891,28913440585
07-06-2021,35888,235346,797353,439958,2.10477E+13,1.47E+20,0.212,44824530505,5.269,1.717,10.827,328847,864.655,779317,15.438,3.993,35835.26563,36790.57031,33480.64063,33560.70703,33560.70703,33683936663
08-06-2021,32877,246757,829248,471786,2.10477E+13,1.49E+20,0.214,53003807246,4.696,1.389,9.664,336602,909.827,868700,15.421,3.649,33589.51953,34017.38672,31114.44336,33472.63281,33472.63281,49902050442
09-06-2021,34833,210785,660581,423177,2.10477E+13,1.62E+20,0.176,21102438297,5.509,1.701,11.429,218923,934.595,662160,15.404,4.064,33416.97656,37537.37109,32475.86523,37345.12109,37345.12109,53972919008
10-06-2021,36990,252865,894428,510219,2.10477E+13,1.14E+20,0.253,16990772897,6.783,2.434,12.203,206447,981.397,818042,15.463,5.918,37389.51563,38334.32422,35847.59375,36702.59766,36702.59766,43576032854
11-06-2021,36990,216397,851566,444572,2.10477E+13,1.15E+20,0.224,15568015426,6.958,2.654,13.714,250106,966.458,775297,15.466,5.843,36697.03125,37608.69531,36044.44922,37334.39844,37334.39844,38699736985
12-06-2021,35728,222642,814843,405772,2.10477E+13,1.27E+20,0.242,9713889061,5.695,1.955,10.909,161942,684.135,871005,15.482,4.127,37340.14453,37408.92578,34728.19141,35552.51563,35552.51563,37924228550
13-06-2021,36366,186966,652100,330944,2.08366E+13,1.28E+20,0.241,9346095980,4.515,1.518,10.909,230003,719.822,639050,15.476,2.738,35555.78906,39322.78125,34864.10938,39097.85938,39097.85938,40669112838
14-06-2021,39660,242281,747005,428199,1.99328E+13,1.42E+20,0.245,18206157982,6.165,2.389,10.667,243277,909.689,815431,15.469,4.275,39016.96875,40978.36328,38757.28516,40218.47656,40218.47656,43148914673
15-06-2021,40204,241730,772973,443257,1.99328E+13,1.32E+20,0.261,23952675828,6.443,2.483,10.992,233337,940.462,861692,15.498,4.52,40427.16797,41295.26953,39609.46875,40406.26953,40406.26953,46420149185
16-06-2021,39423,252814,833040,442342,1.99328E+13,1.19E+20,0.267,23588807629,6.094,2.296,11.707,250695,840.639,828607,15.523,4.84,40168.69141,40516.77734,38176.03516,38347.0625,38347.0625,39211635100
17-06-2021,38607,237595,727840,416213,1.99328E+13,1.29E+20,0.253,20214651724,5.097,1.804,11.077,254760,800.748,745385,15.525,3.719,38341.42188,39513.67188,37439.67578,38053.50391,38053.50391,37096670047
18-06-2021,37005,222794,741348,393441,1.99328E+13,1.30E+20,0.23,18973472658,5.16,1.616,11.613,258339,802.283,734593,15.538,3.856,38099.47656,38187.26172,35255.85547,35787.24609,35787.24609,36200887275
19-06-2021,35757,186939,793686,336784,1.99328E+13,1.10E+20,0.217,11482251400,4.712,1.648,13.981,206369,766.207,586764,15.54,3.687,35854.52734,36457.79688,34933.0625,35615.87109,35615.87109,31207279719
20-06-2021,35080,167144,910868,308785,1.99328E+13,1.05E+20,0.226,10990052410,4.769,1.473,13.714,268040,757.63,536746,15.566,3.348,35563.14063,36059.48438,33432.07422,35698.29688,35698.29688,36664034054
21-06-2021,33176,204945,880447,384401,1.99328E+13,1.03E+20,0.225,21036373250,6.518,2.336,13.714,282976,974.027,708189,15.56,5.784,35641.14453,35721.64063,31295.93555,31676.69336,31676.69336,52809038594
22-06-2021,32011,196432,867356,385925,1.99328E+13,1.01E+20,0.196,24660356338,7.789,3.36,15.824,315555,1159,678287,15.567,7.756,31622.37695,33292.45313,28893.62109,32505.66016,32505.66016,58964353058
23-06-2021,33745,232603,867412,419947,1.99328E+13,9.62E+19,0.241,21319509002,8.131,3.634,14.257,264341,979.438,733559,15.607,8.157,32515.71484,34753.41016,31772.63281,33723.02734,33723.02734,46317108925
24-06-2021,33747,233173,858685,411788,1.99328E+13,9.95E+19,0.239,21994140039,6.949,3.21,13.714,268789,832.159,734265,15.603,6.821,33682.80078,35228.85156,32385.21484,34662.4375,34662.4375,33123368116
25-06-2021,33376,218135,854211,391933,1.99328E+13,1.07E+20,0.229,32555007021,6.754,3.022,13.091,363718,839.518,738824,15.594,6.036,34659.10547,35487.24609,31350.88477,31637.7793,31637.7793,40230904226
26-06-2021,31488,181539,857993,324459,1.99328E+13,1.01E+20,0.183,25062597251,5.102,2.135,16.18,307811,690.79,589898,15.583,5.025,31594.66406,32637.58789,30184.50195,32186.27734,32186.27734,38585385521
27-06-2021,33067,121480,856535,255643,1.99328E+13,7.57E+19,0.17,13797785546,7.121,3.074,24.828,347266,1032,473970,15.598,6.734,32287.52344,34656.12891,32071.75781,34649.64453,34649.64453,35511640894
28-06-2021,34472,220912,874448,425476,1.99328E+13,6.80E+19,0.306,18763855073,8.373,3.917,16.364,260018,967.045,633796,15.599,8.891,34679.12109,35219.89063,33902.07422,34434.33594,34434.33594,33892523752
29-06-2021,35544,205526,864572,411674,1.99328E+13,9.51E+19,0.23,19715504596,9.192,4.496,16,237973,988.299,695330,15.607,8.637,34475.55859,36542.10938,34252.48438,35867.77734,35867.77734,37901460044
30-06-2021,34930,215216,878429,416484,1.99328E+13,8.78E+19,0.243,18186919492,9.919,4.665,16.364,196531,947.62,699872,15.615,10.004,35908.38672,36074.75781,34086.15234,35040.83594,35040.83594,34059036099
01-07-2021,33731,233587,867533,461838,1.99328E+13,8.83E+19,0.257,17750818544,10.654,4.886,15,241264,883.226,681470,15.592,10.954,35035.98438,35035.98438,32883.78125,33572.11719,33572.11719,37838957079
02-07-2021,33285,188478,848679,392516,1.99328E+13,9.92E+19,0.209,19384762039,10.942,5.273,16,305908,976.801,725046,15.508,9.927,33549.60156,33939.58984,32770.67969,33897.04688,33897.04688,38728974942
03-07-2021,34298,237336,847517,412124,1.56349E+13,7.75E+19,0.377,14008134344,8.555,4.087,11.339,187228,634.422,843046,15.374,6.944,33854.42188,34909.26172,33402.69531,34668.54688,34668.54688,24383958643
04-07-2021,35271,171735,851217,329197,1.4363E+13,9.17E+19,0.293,16911631191,8.92,3.886,12.522,325788,760.977,741258,15.389,5.702,34665.56641,35937.56641,34396.47656,35287.78125,35287.78125,24924307911
05-07-2021,34100,223628,802957,394868,1.4363E+13,8.85E+19,0.336,11573468700,7.25,2.661,10.909,219568,789.405,764497,15.389,5.452,35284.34375,35284.34375,33213.66016,33746.00391,33746.00391,26721554282
06-07-2021,34153,228137,729448,427151,1.4363E+13,9.59E+19,0.333,13142508309,7.047,2.779,10.141,199415,810.878,741669,15.398,5.04,33723.50781,35038.53516,33599.91797,34235.19531,34235.19531,26501259870
07-07-2021,34557,221104,720248,423969,1.4363E+13,9.88E+19,0.282,14520960137,5.915,2.068,11.707,207074,864.741,695389,15.347,4.695,34225.67969,34997.66406,33839.28906,33855.32813,33855.32813,24796027477
08-07-2021,32896,230580,629806,430843,1.4363E+13,9.18E+19,0.322,14185080053,4.177,1.48,10.36,463739,784.864,721103,15.341,3.262,33889.60547,33907.90625,32133.18359,32877.37109,32877.37109,29910396946
09-07-2021,33163,227380,697908,430067,1.4363E+13,9.67E+19,0.29,11977635901,3.92,1.274,10.992,499498,751.882,692997,15.339,3.18,32861.67188,34042.29297,32318.88086,33798.01172,33798.01172,27436021028
10-07-2021,33705,187102,473565,359242,1.4363E+13,1.07E+20,0.322,11207445474,3.458,0.914,8.944,333989,653.954,622112,15.352,1.873,33811.24219,34209.07031,33116.01172,33520.51953,33520.51953,22971873468
11-07-2021,33795,166019,614220,316578,1.4363E+13,9.83E+19,0.275,8296909419,3.773,1.004,11.52,378164,620.816,617224,15.35,2.319,33509.07813,34584.70313,33346.73828,34240.1875,34240.1875,20108729370
12-07-2021,33701,220143,707312,414366,1.4363E+13,8.98E+19,0.306,13988662044,4.397,1.318,11.429,256595,751.644,724554,15.332,3.521,34254.01563,34592.15625,32697.30859,33155.84766,33155.84766,24321499537
13-07-2021,32855,229780,690794,406438,1.4363E+13,9.32E+19,0.311,12192358830,4.537,1.27,10.588,216536,750.624,690550,15.332,3.601,33125.46875,33327.10156,32261.41992,32702.02539,32702.02539,19120856669
14-07-2021,32489,236047,525158,422466,1.4363E+13,1.09E+20,0.325,11986762432,3.429,1.004,8.471,206898,716.436,711381,15.327,2.293,32723.8457,33061.39844,31639.125,32822.34766,32822.34766,21376531210
15-07-2021,32109,226106,739841,429187,1.4363E+13,1.06E+20,0.248,16363800845,3.227,0.77,11.25,262533,794.361,714198,15.332,2.763,32827.875,33159.64063,31175.70898,31780.73047,31780.73047,21300524237
16-07-2021,31750,223316,562742,413909,1.4363E+13,1.02E+20,0.297,12231055118,2.458,0.574,9.6,259940,715.468,661189,15.355,1.812,31841.55078,32218.40625,31100.67383,31421.53906,31421.53906,23699476918
17-07-2021,31556,181904,475044,339875,1.43485E+13,1.09E+20,0.262,15303994562,2.188,0.415,10.07,322240,629.852,548038,15.233,1.393,31397.30859,31935.94531,31223.99023,31533.06836,31533.06836,18895018942
18-07-2021,31763,160978,480527,307130,1.36726E+13,9.72E+19,0.298,7945136415,2.38,0.325,10,231237,644.551,535632,15.22,1.324,31533.88477,32398.99609,31215.49219,31796.81055,31796.81055,18787986667
19-07-2021,31188,226633,557230,413339,1.36726E+13,1.01E+20,0.333,11001232041,2.614,0.267,8.471,247413,719.669,738844,15.227,1.758,31800.01172,31885.85938,30563.73438,30817.83203,30817.83203,20434789545
20-07-2021,29837,230387,817866,425501,1.36726E+13,1.02E+20,0.228,12601597123,2.308,0.353,11.803,235672,777.263,710781,15.181,2.285,30838.28516,31006.1875,29360.95508,29807.34766,29807.34766,23148267245
21-07-2021,31172,235535,711925,426461,1.36726E+13,9.39E+19,0.306,14264112899,1.914,0.301,9.931,248098,767.957,712527,15.158,1.572,29796.28516,32752.32617,29526.18359,32110.69336,32110.69336,28203024559
22-07-2021,32128,230129,561123,426408,1.36726E+13,9.92E+19,0.314,10648872815,1.984,0.247,9.412,252322,712.937,665540,15.183,1.465,32138.87305,32576.40039,31745.29883,32313.10547,32313.10547,19555230518
23-07-2021,32475,230995,638088,437264,1.36726E+13,9.54E+19,0.294,10287516807,2.716,0.258,10.667,246200,683.385,689222,15.18,2.24,32305.95898,33581.55078,32057.89258,33581.55078,33581.55078,22552046192
24-07-2021,33847,197937,506810,371912,1.36726E+13,1.01E+20,0.326,7584319588,2.192,0.229,9.351,256729,650.839,644547,15.17,1.315,33593.73047,34490.39063,33424.85938,34292.44531,34292.44531,21664706865
25-07-2021,34348,174382,463352,322024,1.36726E+13,1.03E+20,0.321,7835218282,1.917,0.231,9.412,288217,608.537,562016,15.151,1.009,34290.29297,35364.92578,33881.83594,35350.1875,35350.1875,20856685287
26-07-2021,38286,261800,697658,468668,1.36726E+13,1.09E+20,0.336,24605521087,2.673,0.462,9.6,336028,882.946,813251,15.11,1.914,35384.03125,40499.67578,35287.3125,37337.53516,37337.53516,51022126212
27-07-2021,37661,255051,594238,447660,1.36726E+13,1.04E+20,0.391,21887177113,2.373,0.505,8.471,1092226,771.424,797193,15,1.491,37276.03516,39406.94141,36441.72656,39406.94141,39406.94141,35097370560
28-07-2021,39851,251066,596190,448108,1.36726E+13,1.15E+20,0.344,45988099702,2.468,0.466,9.172,645911,833.385,749531,14.987,1.561,39503.1875,40816.07031,38862.4375,39995.90625,39995.90625,38702404695
29-07-2021,39851,262452,602587,459135,1.36726E+13,1.02E+20,0.395,22401730826,2.277,0.312,9,396529,712.221,772990,14.895,1.478,39995.45313,40593.07031,39352.05859,40008.42188,40008.42188,27167146027
30-07-2021,39610,255251,561745,470116,1.36726E+13,1.16E+20,0.359,20108147405,2.261,0.345,8.675,280874,694.174,726731,14.868,1.386,40027.48438,42235.54688,38397.35547,42235.54688,42235.54688,33072782960
31-07-2021,41622,207190,496825,385417,1.43192E+13,1.15E+20,0.362,12064269201,2.255,0.276,9.114,410605,691.734,643203,14.848,1.125,42196.30469,42231.44922,41110.83203,41626.19531,41626.19531,25802845343
01-08-2021,41514,185003,466881,339362,1.44964E+13,1.17E+20,0.346,69691989237,2.157,0.274,9.351,737733,683.125,598204,14.841,0.99,41460.84375,42541.67969,39540.94141,39974.89453,39974.89453,26688438115
02-08-2021,39591,239134,701183,428583,1.44964E+13,1.01E+20,0.354,38315782047,2.232,0.304,10.07,447971,770.782,795364,14.849,1.487,39907.26172,40419.17969,38746.34766,39201.94531,39201.94531,25595265436
03-08-2021,38471,246029,528978,440469,1.44964E+13,1.17E+20,0.352,26167556495,2.001,0.278,8.521,388909,774.916,738401,14.888,1.198,39178.40234,39750.03125,37782.05078,38152.98047,38152.98047,26189830450
04-08-2021,38711,239460,667680,434247,1.44964E+13,1.07E+20,0.312,28799684315,2.436,0.519,10.588,383513,786.625,719948,14.872,1.743,38213.33203,39952.29688,37589.16406,39747.50391,39747.50391,25372562724
05-08-2021,39416,246015,570476,448142,1.44964E+13,1.07E+20,0.372,19990546354,2.386,0.488,9,294166,789.242,744311,14.866,1.468,39744.51563,41341.93359,37458.00391,40869.55469,40869.55469,35185031017
06-08-2021,41331,260651,598875,468668,1.44964E+13,1.17E+20,0.355,29649779169,2.256,0.411,9.057,317649,733.198,764598,14.873,1.413,40865.86719,43271.66016,39932.17969,42816.5,42816.5,38226483046
07-08-2021,43524,212062,471340,380343,1.44964E+13,1.16E+20,0.397,11388119961,2.132,0.295,8.623,387330,715.536,649344,14.855,0.986,42832.79688,44689.85938,42618.56641,44555.80078,44555.80078,40030862141
08-08-2021,44325,191465,467550,345303,1.44964E+13,1.18E+20,0.374,13029681500,2.277,0.294,9.114,406420,695.9,623887,14.873,0.987,44574.4375,45282.35156,43331.91016,43798.11719,43798.11719,36302664750
09-08-2021,44866,252508,640799,448082,1.44964E+13,1.15E+20,0.377,28959854958,2.405,0.38,9.474,341058,792.835,731312,14.93,1.406,43791.92578,46456.83203,42848.6875,46365.40234,46365.40234,38734079049
10-08-2021,45589,260803,585645,460494,1.44964E+13,1.15E+20,0.416,17864382694,2.44,0.378,8.727,321061,782.737,777299,14.92,1.336,46280.84766,46637.98828,44705.55469,45585.03125,45585.03125,33546019517
11-08-2021,46075,262290,656858,466829,1.44964E+13,1.16E+20,0.37,18586507731,2.33,0.417,9.796,396221,813.431,730122,14.937,1.424,45599.70313,46735.63281,45351.71094,45593.63672,45593.63672,34319709073
12-08-2021,44927,250810,612602,453385,1.44964E+13,1.04E+20,0.414,15096873420,2.301,0.45,9.536,338771,750.856,736917,14.954,1.343,45576.87891,46228.91016,43861.44531,44428.28906,44428.28906,33723620826
13-08-2021,46133,260482,710269,477233,1.53248E+13,1.13E+20,0.37,16937459456,4.176,0.93,10.141,294295,786.812,779165,14.961,2.589,44439.69141,47831.97656,44282.41797,47793.32031,47793.32031,31744259539
14-08-2021,47095,208910,462826,381246,1.55561E+13,1.19E+20,0.409,11714262228,2.456,0.455,8.78,393612,707.311,654208,14.973,1.053,47810.6875,48098.68359,46177.63281,47096.94531,47096.94531,31211354442
15-08-2021,46413,186057,457248,339706,1.55561E+13,1.31E+20,0.405,18282906930,2.427,0.334,7.912,442226,694.865,565199,14.978,0.849,47096.66797,47357.10547,45579.58984,47047.00391,47047.00391,30988958446
16-08-2021,46913,263368,667347,459064,1.55561E+13,1.36E+20,0.352,15351397427,2.909,0.412,8.944,417099,762.003,827154,15.023,1.598,47019.96094,47998.09766,45700.32031,46004.48438,46004.48438,32776876610
17-08-2021,45963,257594,732619,457754,1.55561E+13,1.28E+20,0.392,11975769171,2.793,0.393,8.372,430103,818.145,858443,15.026,1.436,45936.45703,47139.57031,44512.41797,44695.35938,44695.35938,33451362600
18-08-2021,45125,247198,741909,448133,1.55561E+13,1.21E+20,0.32,17202829312,2.813,0.512,10.667,498242,797.566,741448,15.019,1.795,44686.75,45952.0625,44364.02734,44801.1875,44801.1875,32194123075
19-08-2021,45200,253293,680574,454704,1.55561E+13,1.09E+20,0.404,13822705375,2.304,0.389,9.351,460364,759.619,740851,15.017,1.324,44741.88281,46970.76172,43998.31641,46717.57813,46717.57813,37204312299
20-08-2021,47750,271677,689030,497408,1.55561E+13,1.28E+20,0.379,24954340027,2.768,0.547,9,404216,810.311,824065,15.021,1.551,46723.12109,49342.15234,46650.70703,49339.17578,49339.17578,34706867452
21-08-2021,49017,219237,532999,393660,1.55561E+13,1.26E+20,0.417,23747076314,2.553,0.465,8.471,541917,717.271,708347,15.038,1.064,49327.07422,49717.01953,48312.19922,48905.49219,48905.49219,40585205312
22-08-2021,48868,190467,499923,336240,1.55561E+13,1.29E+20,0.394,11541042360,2.983,0.684,8.78,463883,635.285,613683,15.05,1.122,48869.10547,49471.60938,48199.94141,49321.65234,49321.65234,25370975378
23-08-2021,49864,270539,542784,466625,1.55561E+13,1.34E+20,0.464,53191547551,2.642,0.463,7.31,584248,836.929,853732,14.985,1.152,49291.67578,50482.07813,49074.60547,49546.14844,49546.14844,34305053719
24-08-2021,48904,263830,656441,463180,1.55561E+13,1.43E+20,0.335,52668878665,2.781,0.602,9.351,1510898,760.232,801471,15.039,1.536,49562.34766,49878.76953,47687.11719,47706.11719,47706.11719,35361168834
25-08-2021,48247,262849,574399,460923,1.64311E+13,1.29E+20,0.38,57502348789,2.36,0.545,9,773888,738.462,759714,15.081,1.27,47727.25781,49202.87891,47163.61328,48960.78906,48960.78906,32646349931
26-08-2021,47348,258444,603328,458555,1.7615E+13,1.33E+20,0.329,93194817121,2.121,0.341,9.863,861119,734.31,737855,15.106,1.253,49002.64063,49347.58203,46405.78125,46942.21875,46942.21875,32666549568
27-08-2021,47710,256667,608296,462342,1.7615E+13,1.32E+20,0.335,99323061969,2.215,0.396,9.863,728542,736.769,700089,15.09,1.29,46894.55469,49112.78516,46394.28125,49058.66797,49058.66797,34511076995
28-08-2021,48876,218127,559167,399010,1.7615E+13,1.28E+20,0.341,88194000258,2.398,0.372,10.213,783619,628.06,662076,15.091,1.201,49072.58594,49283.50391,48499.23828,48902.40234,48902.40234,28568103401
29-08-2021,48633,191494,476359,345253,1.7615E+13,1.32E+20,0.361,92452918146,2.219,0.318,9.231,926621,615.184,577364,15.075,0.889,48911.25,49644.11328,47925.85547,48829.83203,48829.83203,25889650240
30-08-2021,48075,250820,691995,441399,1.7615E+13,1.26E+20,0.327,94315934373,2.403,0.376,10.667,769684,787.787,773049,15.053,1.465,48834.85156,48925.60547,46950.27344,47054.98438,47054.98438,31847007016
31-08-2021,47296,271019,669263,494792,1.7615E+13,1.23E+20,0.35,84037004561,2.398,0.533,10,673219,804.812,757135,15.064,1.505,47024.33984,48189.55078,46750.09375,47166.6875,47166.6875,34730363427
01-09-2021,47671,280728,762442,515887,1.7615E+13,1.19E+20,0.35,73339775137,3.013,0.801,10.511,701408,848.347,775392,15.078,2.031,47099.77344,49111.08984,46562.4375,48847.02734,48847.02734,39139399125
02-09-2021,49644,289751,744633,532036,1.7615E+13,1.27E+20,0.371,68472593809,3.422,0.98,9.664,718338,813.721,878226,15.119,2.101,48807.84766,50343.42188,48652.32031,49327.72266,49327.72266,39508070319
03-09-2021,49885,283843,747107,509448,1.7615E+13,1.30E+20,0.363,45522396608,3.24,0.963,9.73,530485,818.687,866641,15.169,1.955,49288.25,50982.27344,48386.08594,50025.375,50025.375,43206179619
04-09-2021,50052,227577,522816,427167,1.7615E+13,1.35E+20,0.363,29366649872,2.638,0.731,9.29,612182,619.74,703429,15.173,1.224,50009.32422,50545.58203,49548.78125,49944.625,49944.625,37471327794
05-09-2021,50328,204902,469897,371194,1.7615E+13,1.41E+20,0.37,20520727741,2.574,0.679,8.78,533486,637.117,606299,15.173,1.013,49937.85938,51868.67969,49538.59766,51753.41016,51753.41016,30322676319
06-09-2021,51762,268705,612422,459079,1.7615E+13,1.46E+20,0.387,25801513390,3.314,0.727,8.372,685982,793.529,826340,15.164,1.576,51769.00391,52700.94141,51053.67969,52633.53516,52633.53516,38884105426
07-09-2021,49996,276471,669053,495844,1.7615E+13,1.44E+20,0.337,31197370917,3.338,0.66,9.412,690193,931.57,788891,15.146,1.895,52660.48047,52853.76563,43285.20703,46811.12891,46811.12891,65210059683
08-09-2021,46294,270341,666506,482585,1.84039E+13,1.34E+20,0.312,21799790371,2.518,0.615,10.141,568353,833.384,793283,15.189,1.631,46827.76172,47334.05469,44561.39453,46091.39063,46091.39063,49007762488
09-09-2021,46406,274247,690216,518122,1.84152E+13,1.29E+20,0.314,18905117937,2.389,0.629,10.511,650359,718.116,789014,15.356,1.623,45774.74219,47261.94922,45669.73828,46391.42188,46391.42188,38672657013
10-09-2021,45928,261235,701901,483533,1.84152E+13,1.30E+20,0.306,3.17115E+11,2.481,0.614,10.588,1756251,688.953,788144,15.451,1.634,46396.66406,47031.74219,44344.48438,44883.91016,44883.91016,39154666597
11-09-2021,45367,218297,600486,407878,1.84152E+13,1.28E+20,0.331,1.17161E+11,2.252,0.52,9.73,1159417,600.944,764478,15.44,1.159,44869.83984,45969.29297,44818.26563,45201.45703,45201.45703,34499835245
12-09-2021,45624,192544,491351,358380,1.84152E+13,1.35E+20,0.314,70037972763,2.03,0.449,9.796,1062781,575.533,596399,15.442,0.924,45206.62891,46364.87891,44790.46094,46063.26953,46063.26953,27881980161
13-09-2021,44807,255811,621500,459338,1.84152E+13,1.40E+20,0.323,3.17786E+11,2.674,0.708,9.057,1758300,721.629,754693,15.4,1.514,46057.21484,46598.67969,43591.32031,44963.07422,44963.07422,40969943253
14-09-2021,46027,267959,599399,491643,1.84152E+13,1.56E+20,0.315,3.83329E+11,2.548,0.72,8.571,1932378,717.117,793939,15.218,1.394,44960.05078,47218.125,44752.33203,47092.49219,47092.49219,38652152880
15-09-2021,47555,268815,736726,500251,1.84152E+13,1.33E+20,0.323,48228727220,3.018,0.863,10.141,702497,773.643,823392,15.186,1.887,47098,48450.46875,46773.32813,48176.34766,48176.34766,30484496466
16-09-2021,47895,271087,817607,507192,1.84152E+13,1.30E+20,0.319,42137524406,2.966,0.808,10.588,766989,719.701,879832,15.185,1.938,48158.90625,48486.82813,47079.55859,47783.35938,47783.35938,31764293754
17-09-2021,47571,270893,720056,499224,1.84152E+13,1.27E+20,0.349,29613757834,2.631,0.712,9.796,612387,714.99,823793,15.177,1.605,47771.00391,48160.92188,46832.52344,47267.51953,47267.51953,28727713711
18-09-2021,48211,227506,563189,424384,1.84152E+13,1.43E+20,0.331,19832657077,2.457,0.572,9.29,638205,593.076,701986,15.185,1.183,47273.52734,48791.78125,47087.28516,48278.36328,48278.36328,28575630451
19-09-2021,47731,200356,462254,371685,1.84152E+13,1.48E+20,0.324,13134873924,1.965,0.474,9,597599,549.251,612716,15.194,0.819,48268.85547,48328.36719,46919.80469,47260.21875,47260.21875,26967722648
20-09-2021,44664,270069,686336,481249,1.84152E+13,1.46E+20,0.318,54875525317,2.297,0.579,8.78,926030,760.432,881190,15.183,1.338,47261.40625,47328.19922,42598.91406,42843.80078,42843.80078,43909845642
21-09-2021,42474,244445,715346,450648,1.8633E+13,1.37E+20,0.243,50975222329,2.568,0.641,11.707,1953020,804.43,720264,15.173,1.887,43012.23438,43607.60938,39787.60938,40693.67578,40693.67578,48701090088
22-09-2021,42525,275101,722889,482634,1.89976E+13,1.19E+20,0.303,48034404061,2.167,0.626,10.746,777182,640.627,783862,15.179,1.647,40677.95313,43978.62109,40625.63281,43574.50781,43574.50781,38139709246
23-09-2021,44068,268524,586041,490755,1.89976E+13,1.41E+20,0.327,43363899218,2.262,0.568,8.727,716472,686.028,761333,15.186,1.32,43560.29688,44942.17578,43109.33984,44895.09766,44895.09766,34244064430
24-09-2021,43142,277417,690244,526646,1.89976E+13,1.45E+20,0.279,46515226552,2.509,0.467,9.73,659977,734.473,831526,15.158,1.715,44894.30078,45080.49219,40936.55859,42839.75,42839.75,42839345714
25-09-2021,42569,212431,506589,415020,1.89976E+13,1.47E+20,0.263,32338096218,1.713,0.298,10,1044174,561.584,637156,15.161,0.942,42840.89063,42996.25781,41759.92188,42716.59375,42716.59375,31604717236
26-09-2021,42793,195421,545119,379325,1.89976E+13,1.27E+20,0.295,51290055495,1.854,0.27,10.36,660507,546.746,625469,14.838,0.966,42721.62891,43919.30078,40848.46094,43208.53906,43208.53906,30661222077
27-09-2021,43533,255718,599170,469864,1.89976E+13,1.39E+20,0.307,55281858402,2.156,0.307,9.29,725241,749.681,769933,14.821,1.291,43234.18359,44313.24609,42190.63281,42235.73047,42235.73047,30980029059
28-09-2021,41958,262140,631518,486965,1.89976E+13,1.47E+20,0.274,52751939970,2.186,0.356,9.474,568181,624.836,783442,14.813,1.418,42200.89844,42775.14453,40931.66406,41034.54297,41034.54297,30214940550
29-09-2021,41870,241861,662838,461283,1.89976E+13,1.36E+20,0.254,52740494241,1.956,0.422,11.077,689433,732.17,749276,14.829,1.372,41064.98438,42545.25781,40829.66797,41564.36328,41564.36328,30602359905
30-09-2021,43259,292903,757753,546517,1.89976E+13,1.38E+20,0.339,58294415358,2.182,0.469,8.421,647260,702.555,939577,14.845,1.364,41551.26953,44092.60156,41444.58203,43790.89453,43790.89453,31141681925
01-10-2021,45991,276902,712037,546456,1.89976E+13,1.53E+20,0.269,57910957229,2.699,0.66,10.286,739993,814.956,829881,14.78,1.824,43816.74219,48436.01172,43320.02344,48116.94141,48116.94141,42850641582
